team_number,team_name,wins,losses,ties,goals_for,goals_against,red_cards,points,season,division,age_group,subdivision,gender
7295,Northland KC SURF 2012,6,1,1,38,12,0,19,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7296,Pachuca 12,6,2,0,36,22,0,18,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7298,Sporting City East - Red,5,2,1,30,17,0,16,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7290,KC Blaze West-Attack,5,3,0,31,20,0,15,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7294,MSA Twisters,2,5,1,20,33,0,7,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7292,KCL World Cup,2,5,1,17,33,0,7,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7297,Sporting City East - Grey,2,6,0,13,33,0,6,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7299,Sporting City West - Purple,1,7,0,12,30,0,3,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
7291,KCL Portugal,1,7,0,10,58,0,3,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 9,Boys
72A3,NEU Kicks,8,0,0,46,4,0,24,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A4,PSC Arsenal,7,1,0,33,13,0,21,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A6,SBV IP Grizzlies,6,2,0,44,7,0,18,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A1,Fountain City FC 12B Select,3,4,1,20,36,0,10,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A7,Sporting BV Partick Thistle 12,3,4,1,11,17,0,10,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A5,Revolution FC - Inter Milan,3,5,0,16,34,0,9,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A8,Sporting City North - Green,2,5,1,9,29,0,7,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A2,KC Fusion 12B Chowning,1,6,1,12,35,0,4,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72A9,Tongie FC 2012B,1,7,0,10,26,0,3,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 10,Boys
72C3,KCSG Jr Elite B12 MO Green,7,1,0,40,16,0,21,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C1,KC Blaze Cyclones,6,0,1,33,4,0,19,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C5,Palmyra PelÃ©s,5,1,1,25,15,0,16,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C0,BSSA Chaos 2012,4,2,1,11,4,0,13,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C9,SBV IP Tigers,4,4,0,26,25,0,12,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C8,SBV IP Knights,3,3,1,18,21,0,10,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C6,Revolution FC NEXTGEN,2,4,0,9,19,0,6,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C2,KCL Belgium 12,2,5,0,16,34,0,6,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C4,Liberty United Blues,1,6,0,14,25,0,3,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
72C7,Rowdies,0,8,0,0,29,0,0,2023_fall,boys_prem,U12,U-12 Boys Premier Subdivision 11,Boys
7318,Sporting Wichita Red 11,8,0,0,34,1,0,24,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7316,Sporting Arkansas Atletico,7,1,0,33,11,0,21,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7319,SWMO Rush Azul 2011,4,3,1,15,17,0,13,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7315,OP Academy MWC 2011B,4,3,1,15,18,0,13,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7311,DASC 11B Black,4,4,0,16,16,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7312,Kansas Rush Boys 2011 ECNL,4,4,0,14,16,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7310,2011 ULFC Premier - Shark,2,3,2,15,16,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7317,Sporting BV Elite 64 11,2,4,2,13,17,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7314,KC Surf ECNL-RL 2011,2,5,1,8,16,0,7,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
731A,Toca FC 2011 Premier,1,5,1,5,20,0,4,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7313,KCL New Balance Academy 2011,1,7,0,4,24,0,3,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 1,Boys
7327,Sporting BV Academy White 12,7,0,0,33,5,0,21,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7321,KC Legends Academy 12,6,2,0,34,12,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7324,KCSG Pre ECNL B12,5,2,1,14,11,0,16,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7329,TSC 2011B Navy,5,1,0,25,6,0,15,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7320,KC Athletics Academy Premier 11B,4,4,0,12,23,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7328,Sporting Springfield 11 Int Mila,1,4,2,4,14,0,5,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7325,Panthers 11 Academy,1,5,1,5,30,0,4,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7323,KCSG Elite B11,0,6,2,5,17,0,2,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7322,KCL 2011 PAC,0,5,2,4,18,0,2,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 2,Boys
7335,KC North Stars 2011,6,2,0,26,14,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7332,BSSA Thundercats 2011,4,0,4,9,1,0,16,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7337,Sporting City East - Blue,5,2,1,21,14,0,16,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7339,UFA DSM 2011B,5,3,0,24,11,0,15,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7336,Sporting BV St Etienne 11,3,3,2,6,9,0,11,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7338,Toca FC B2011 Championship,3,3,2,10,8,0,11,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7333,DASC 11B Silver,1,4,3,6,18,0,6,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7334,KC Fusion Pre-Academy 11B,2,6,0,10,13,0,6,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7331,2011 ULFC Pre-Academy,0,6,2,4,28,0,2,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 3,Boys
7346,OP Pre-Academy 2011B,6,1,1,20,12,0,19,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7342,BVBIA-GP U13 Black,6,1,1,32,8,0,19,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7343,KC Fusion Academy 12B,6,2,0,18,7,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7341,Alliance FC â12 Academy,3,3,2,12,16,0,11,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7347,SPORTING BV Monaco 11,2,4,2,13,23,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7344,KCL 2011 Saprissa,2,4,2,10,17,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7345,KCSG Premier B11 Navy,1,5,2,6,18,0,5,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7348,SS Academy 2011B Select,1,7,0,10,20,0,3,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 4,Boys
7357,Sporting City North - Blue,7,0,1,22,11,0,22,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7354,KCL Chelsea,6,2,0,18,12,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7355,PiperSC 2011/12,3,1,4,17,8,0,13,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7359,TSC 2011B White,3,2,3,11,9,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7352,Fountain City FC 11B Premier,2,3,3,12,11,0,9,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7356,SJSC Cyclones 2011,2,3,3,9,12,0,9,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7353,KC Athletics Dundalk 11B,2,5,1,12,9,0,7,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7358,Toca FC B2011 Academy Orange,1,5,2,6,17,0,5,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7351,BK Academy FC 11/12B,1,6,1,10,28,0,4,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 5,Boys
7365,LSL Inferno,7,0,1,30,1,0,22,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7363,KC Coyotes B U13,7,0,1,27,3,0,22,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7364,KCL 2011 Man City,5,2,1,22,10,0,16,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7367,OP Elite Liverpool 2011B,4,3,1,10,18,0,13,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7366,Manhattan Surf 2011B,2,4,2,17,20,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7369,Sporting City East - Indigo,2,4,2,17,21,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7368,SPORTING BV Nantes 11,1,5,2,10,14,0,5,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7361,2011 Pele's,1,5,2,14,17,0,5,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7362,KC Athletics Venezia 11B,1,7,0,7,50,0,3,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 6,Boys
7374,ESA B11/12 Red,6,1,1,20,4,0,19,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7378,St. Marys 2011,6,1,1,28,8,0,19,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7375,KCL Brentford 2011,4,1,3,15,3,0,15,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7373,De Soto Eudora FC,4,1,3,14,8,0,15,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7372,Cyclones FC 11,4,4,0,12,17,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7377,KCSG Premier B11 KS,2,5,1,7,14,0,7,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7371,BVBIA-GP U13 Yellow Diallo,1,6,1,11,17,0,4,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7376,KCL Spurs,0,8,0,1,37,0,0,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 7,Boys
7381,BSSA Lightning 2011,8,0,0,23,1,0,24,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7389,SLS Prime,7,1,0,39,5,0,21,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7388,SFC Strikers 11/12,6,1,0,28,5,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7385,Jabali FC Xtreme,5,3,0,19,10,0,15,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7387,KCL PAC Toluca 2011,4,4,0,18,8,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7384,FC Belinder 11/12,4,4,0,20,26,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7383,ESA B11/12 Grey,3,4,1,11,23,0,10,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7380,BLFC Raptors,2,4,1,12,21,0,7,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7382,EFC Manchester 11,2,6,0,11,24,0,6,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
738A,Virtus FC 2011B,1,7,0,5,35,0,3,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7386,KC Fusion 11B Chowning,0,8,0,8,36,0,0,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 8,Boys
7395,Pachuca 11,7,1,0,34,5,0,21,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7392,KC Athletics IP Warriors,6,1,1,25,7,0,19,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7396,SLS Vision,5,0,3,27,10,0,18,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7398,Sporting City North - Indigo,4,4,0,25,15,0,12,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7394,Liberty FC-Legends,3,4,1,14,17,0,10,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7397,Sporting City North - Green,3,4,1,22,17,0,10,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7393,KCL Barcelona,2,4,2,12,15,0,8,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7391,Dragons KC FC,1,6,1,9,46,0,4,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7399,Strikers,0,7,1,4,40,0,1,2023_fall,boys_prem,U13,U-13 Boys Premier Subdivision 9,Boys
7416,Sporting Wichita Elite 10,6,1,1,25,9,0,19,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7418,Toca FC B2010 Premier,5,2,1,18,13,0,16,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7412,KC Legends 2010B Academy E64,4,2,2,21,13,0,14,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7411,Kansas Rush Wichita Academy 10B,4,3,1,15,16,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7415,SPORTING BV Elite 64 10,3,4,1,14,12,0,10,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7410,2010 ULFC Academy - Wizards,3,4,1,20,21,0,10,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7413,KS Rush Academy ECNL 2010,3,5,0,18,16,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7414,OP Academy MWC 2010B,2,3,3,10,11,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7419,Toca FC B2011 Elite 64,1,1,6,11,18,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7417,SS Academy 2010B Select,0,6,2,4,27,0,2,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 1,Boys
7421,DC Vaqueros,8,0,0,64,3,0,24,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7423,KC Surf ECNL-RL 2010,4,2,2,15,14,0,14,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7422,KC Athletics Premier 10B,4,3,1,11,11,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7420,BSSA JRs 2010,3,1,4,9,15,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7429,Sporting Springfield 10 Utrecht,3,3,2,14,15,0,11,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7426,SPORTING BV Dortmund 10,3,3,2,6,14,0,11,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7427,Sporting City West - Blue,2,4,2,9,15,0,8,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
742A,Toca FC 2010B Championship,2,4,2,9,15,0,8,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7425,SKV 2010B Elite MHK,1,3,4,8,19,0,7,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7424,KS Rush Pre- Academy 2010 Boys,0,7,1,2,26,0,1,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 2,Boys
7432,KC Legends 2010 PAC,7,0,1,18,0,0,22,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7431,KC Fusion Pre-Academy 10B,5,2,1,12,3,0,16,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7436,OP Pre-Academy 2010B,5,2,1,22,14,0,16,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7434,KCL New Balance Academy 2011,5,2,1,14,6,0,16,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7439,TSC 2010B Navy,5,2,0,22,5,0,15,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7430,Alliance FC '10 Pre-Academy,3,4,0,7,11,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7438,Sporting City West - Indigo,1,4,2,5,13,0,5,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7437,Sporting BV Stuttgart 10,1,6,1,9,23,0,4,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7433,KC Surf White 2010B,1,5,1,6,25,0,4,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7435,KCSG Elite B10 Navy,0,6,2,3,18,0,2,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 3,Boys
7442,Fountain City FC 10B Elite,7,0,1,48,3,0,22,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7445,Sporting City East - Blue,6,1,1,21,8,0,19,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7447,SWMO Rush Azul 2010,6,1,1,48,3,0,19,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7446,Spring Hill Attack SC,4,3,1,20,15,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7448,Toca FC B2010 Academy Orange,3,3,2,8,10,0,11,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7449,TSC 2010B White,3,4,1,15,28,0,10,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7443,KCL Dortmund 2010,3,5,0,21,23,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7444,Manhattan Surf 2010B,2,5,1,16,29,0,7,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7441,2010 ULFC Select - Vipers,2,6,0,12,37,0,6,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7440,10/11B SKV Miller Navy,0,8,0,4,57,0,0,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 4,Boys
7453,Global FC 2010,8,0,0,59,11,0,24,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7451,Fc Javier Hawks 10',7,1,0,53,10,0,21,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7458,Piper SC 2010/11 B,6,2,0,41,9,0,18,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7455,KC Blaze Liverpool,6,2,0,26,12,0,18,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7450,BVB IA GP Elattar,5,3,0,28,15,0,15,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7452,Fountain City FC 10B Premier,4,4,0,33,14,0,12,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
745A,SPORTING BV Schalke 10,3,5,0,28,16,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7457,KCL World Cup 10,2,5,1,13,46,0,7,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7459,Railsplitters,1,6,1,11,33,0,4,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7454,KC Athletics IP Kaos,1,7,0,6,54,0,3,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
7456,KC Flight,0,8,0,4,82,0,0,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 5,Boys
746A,Sporting City East - Indigo,7,0,1,35,3,0,22,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7468,SBV IP Titans,6,1,1,30,10,0,19,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7466,OP Parma 2010B,5,2,1,29,13,0,16,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7462,JC Galaxy,4,2,1,26,13,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7469,SJSC Strike,4,2,1,18,5,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7467,Revolution FC - Juventus,4,4,0,24,30,0,12,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7464,KC Blaze Comets,2,5,1,16,42,0,7,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7465,KCL Alpha PAC 2010,2,5,1,24,31,0,7,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7461,Jabali FC United 10/11,2,6,0,8,23,0,6,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7463,Kansas Rush Olathe Storm,2,6,0,20,32,0,6,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7460,EFC Manchester 10,1,6,1,7,35,0,4,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 6,Boys
7474,KC Blaze West-Rangers,8,0,0,64,7,0,24,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7471,FC Belinder 10/11,8,0,0,43,8,0,24,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7476,OP Inter 2010B,5,1,2,29,13,0,17,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7479,Sporting City North - Blue,4,3,1,37,19,0,13,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
747A,Tongie FC United,4,4,0,26,29,0,12,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7478,Sporting BV Frankfurt 10,3,3,2,22,22,0,11,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7477,SBV IP Mustangs,3,5,0,17,32,0,9,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7473,KC Athletics Ambush Jrs,2,6,0,6,29,0,6,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7470,Alliance FC â10 Gold,2,6,0,12,44,0,6,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7472,HV Wildcats,1,6,1,14,46,0,4,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7475,LUSC Lightning Boys 2010/11,1,7,0,10,31,0,3,2023_fall,boys_prem,U14,U-14 Boys Premier Subdivision 7,Boys
7513,KCL Academy 2009 Red,7,0,1,44,5,0,22,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7511,DFC Aztecs 09,5,1,2,23,7,0,17,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7514,KCSG Elite B09 Navy Hybrid,4,3,1,23,21,0,13,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7518,UFA DSM 2009B,4,3,1,16,14,0,13,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7516,Toca FC B2009 Orange,4,3,1,19,22,0,13,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7517,Toca FC Elite 64 10B,3,3,2,22,16,0,11,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7512,KC Fusion Academy 09B Hybrid,1,7,0,6,28,0,3,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7515,LSL D-PAC Hybrid 2009,0,8,0,6,46,0,0,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 1,Boys
7526,SPORTING BV Wales 09,8,0,0,48,8,0,24,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7523,Kansas City United Arsenal,7,1,0,29,8,0,21,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7528,SS Academy 2009B Elite,5,3,0,12,13,0,15,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7527,Sporting City East - Blue,3,4,1,14,19,0,10,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7524,KC Surf ECNL-RL 2009,2,5,1,4,17,0,7,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7522,BVBIA-GP 14/U15 Seck,2,5,1,5,16,0,7,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7525,Rush 2009,2,6,0,9,30,0,6,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7521,AFC 09 Academy,1,6,1,8,18,0,4,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 2,Boys
7534,KCSG Premier B09 MO,7,1,0,37,10,0,21,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7531,BSSA Hackers 2009,5,1,2,17,11,0,17,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7538,SWMO Rush Azul 2009,5,2,0,27,15,0,15,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7539,Toca FC B2009 Blue,5,2,0,14,10,0,15,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7536,PSC 09/10 Boys,4,4,0,12,16,0,12,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7537,Revolution FC United-A,3,5,0,19,32,0,9,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7535,OP Academy 2009B Hybrid,2,4,2,7,10,0,8,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7532,De Soto Eudora FC,0,5,3,6,25,0,3,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7533,KC Storm 2009/2010,0,7,1,5,15,0,1,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 3,Boys
7543,Global FC 2009,7,0,1,45,12,0,22,2023_fall,boys_prem,U15,U-15 Boys Premier Subdivision 4,Boys
